antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'whole milk'}),frozenset({'cream cheese '}),0.25551601423487547,0.03965429588205389,0.016471784443314694,0.06446478312773578,1.6256695950289266,0.006339476812241849,1.0265200997228408
"frozenset({'whole milk', 'other vegetables'})",frozenset({'pork'}),0.07483477376715811,0.05765124555160142,0.010167768174885612,0.1358695652173913,2.3567498658078367,0.0058534502566366395,1.0905167976006627
frozenset({'whole milk'}),frozenset({'flour'}),0.25551601423487547,0.017386883579054397,0.008439247585155059,0.033028253083963385,1.8996074215250287,0.003996620393069273,1.016175622043554
frozenset({'bottled water'}),frozenset({'bottled beer'}),0.11052364006100661,0.08052872394509406,0.0157600406710727,0.14259429622815087,1.7707258881361916,0.006859712971192962,1.0723876363430074
frozenset({'newspapers'}),frozenset({'rolls/buns'}),0.07981698017285206,0.18393492628368074,0.019725470259278087,0.2471337579617834,1.3435934270614371,0.0050443398949985355,1.0839443026519637
frozenset({'fruit/vegetable juice'}),frozenset({'citrus fruit'}),0.0722928317234367,0.08276563294356888,0.010371123538383325,0.14345991561181437,1.733327113073949,0.004387761563510171,1.0708598275486414
frozenset({'soda'}),frozenset({'chocolate'}),0.17437722419928825,0.04961870869344179,0.013523131672597865,0.07755102040816327,1.5629391100702577,0.004870758982282394,1.0302806034075522
frozenset({'pip fruit'}),frozenset({'margarine'}),0.07564819522114896,0.05856634468734113,0.008540925266903915,0.11290322580645161,1.9277833781362006,0.0041104869906068335,1.0612524841706337
frozenset({'whole milk'}),frozenset({'citrus fruit'}),0.25551601423487547,0.08276563294356888,0.030503304524656837,0.11937922801432549,1.4423767905662055,0.009355359879289413,1.0415770286546822
frozenset({'berries'}),frozenset({'other vegetables'}),0.033248601931875954,0.1934926283680732,0.010269445856634469,0.308868501529052,1.5962804585066874,0.0038360864792719935,1.166937657184248
frozenset({'hard cheese'}),frozenset({'whole milk'}),0.024504321301474327,0.25551601423487547,0.010066090493136757,0.4107883817427386,1.6076815497174028,0.0038048439826532804,1.263525637812641
"frozenset({'whole milk', 'other vegetables'})",frozenset({'shopping bags'}),0.07483477376715811,0.09852567361464158,0.007625826131164209,0.10190217391304347,1.0342702584466281,0.00025267963595564796,1.003759613040278
frozenset({'root vegetables'}),frozenset({'pork'}),0.10899847483477376,0.05765124555160142,0.01362480935434672,0.125,2.16820987654321,0.00734091151689713,1.0769700050838842
frozenset({'curd'}),frozenset({'rolls/buns'}),0.05327910523640061,0.18393492628368074,0.010066090493136757,0.18893129770992367,1.0271637993239908,0.00026620219901894206,1.0061602320643561
frozenset({'whipped/sour cream'}),frozenset({'citrus fruit'}),0.07168276563294357,0.08276563294356888,0.010879511947127605,0.15177304964539007,1.8337689720668444,0.004946642478371524,1.0813548976166956
frozenset({'tropical fruit'}),frozenset({'shopping bags'}),0.10493136756481952,0.09852567361464158,0.013523131672597865,0.12887596899224807,1.308044535643715,0.0031846979999684694,1.034840383570289
frozenset({'root vegetables'}),frozenset({'domestic eggs'}),0.10899847483477376,0.06344687341128623,0.014336553126588714,0.13152985074626866,2.0730706443742823,0.007420940691723555,1.078394147908809
frozenset({'fruit/vegetable juice'}),frozenset({'root vegetables'}),0.0722928317234367,0.10899847483477376,0.011997966446365024,0.16596343178621661,1.52262159665806,0.004118158047023474,1.0683003109485258
frozenset({'frozen meals'}),frozenset({'whole milk'}),0.02836807320793086,0.25551601423487547,0.009862735129639044,0.3476702508960573,1.360659338465071,0.002614238132025392,1.1412694067498337
frozenset({'hamburger meat'}),frozenset({'other vegetables'}),0.033248601931875954,0.1934926283680732,0.013828164717844434,0.41590214067278286,2.149446954028807,0.0073948053404819586,1.3807744006473301
frozenset({'tropical fruit'}),frozenset({'pastry'}),0.10493136756481952,0.08896797153024912,0.013218098627351297,0.12596899224806202,1.415891472868217,0.003882567705214328,1.0423337620629523
frozenset({'domestic eggs'}),frozenset({'citrus fruit'}),0.06344687341128623,0.08276563294356888,0.010371123538383325,0.16346153846153846,1.9749929124929126,0.0051199029022077295,1.0964640709640097
"frozenset({'root vegetables', 'whole milk'})",frozenset({'butter'}),0.048906964921199794,0.05541433655312659,0.008235892221657347,0.1683991683991684,3.038909763680406,0.005525745207722026,1.1358642602948652
frozenset({'margarine'}),frozenset({'citrus fruit'}),0.05856634468734113,0.08276563294356888,0.007930859176410779,0.13541666666666669,1.6361460892710895,0.003083578589171767,1.0608975811737036
frozenset({'whole milk'}),frozenset({'candy'}),0.25551601423487547,0.0298932384341637,0.008235892221657347,0.03223239156386789,1.0782502416008186,0.0005976910843870486,1.0024170607791723
frozenset({'newspapers'}),frozenset({'soda'}),0.07981698017285206,0.17437722419928825,0.014641586171835282,0.18343949044585986,1.0519693227609515,0.0007233227253237128,1.0110980951693582
"frozenset({'yogurt', 'soda'})",frozenset({'rolls/buns'}),0.027351296390442297,0.18393492628368074,0.00864260294865277,0.3159851301115241,1.7179180512143946,0.0036117442633136626,1.1930516566830973
"frozenset({'whole milk', 'other vegetables'})",frozenset({'butter'}),0.07483477376715811,0.05541433655312659,0.011489578037620742,0.15353260869565216,2.7706297367371358,0.007342658698210353,1.1159150052919724
"frozenset({'whole milk', 'other vegetables'})",frozenset({'whipped/sour cream'}),0.07483477376715811,0.07168276563294357,0.014641586171835282,0.1956521739130435,2.729417206290472,0.009277222622689735,1.1541241292130973
frozenset({'whole milk'}),frozenset({'dessert'}),0.25551601423487547,0.03711235383833249,0.013726487036095577,0.05372065260644647,1.4475140229709618,0.004243686304450479,1.017551158454277
frozenset({'bottled water'}),frozenset({'citrus fruit'}),0.11052364006100661,0.08276563294356888,0.013523131672597865,0.12235510579576818,1.4783322672007126,0.004375572647721468,1.045108759947946
frozenset({'yogurt'}),frozenset({'rolls/buns'}),0.13950177935943062,0.18393492628368074,0.03436705643111337,0.2463556851311953,1.339363274331291,0.0087078069281942,1.0828252235384817
"frozenset({'whole milk', 'yogurt'})",frozenset({'rolls/buns'}),0.05602440264361973,0.18393492628368074,0.015556685307574987,0.2776769509981851,1.5096477684174407,0.005251840937233543,1.1297785317027436
"frozenset({'whole milk', 'other vegetables'})",frozenset({'newspapers'}),0.07483477376715811,0.07981698017285206,0.008337569903406202,0.11141304347826086,1.3958564109664913,0.002364484249393074,1.0355576492244356
frozenset({'beef'}),frozenset({'rolls/buns'}),0.05246568378240976,0.18393492628368074,0.01362480935434672,0.2596899224806201,1.4118575940281364,0.003974537675406276,1.102328738318379
"frozenset({'whole milk', 'pastry'})",frozenset({'rolls/buns'}),0.033248601931875954,0.18393492628368074,0.008540925266903915,0.25688073394495414,1.3965848636531917,0.002425346121528866,1.0981616424083804
frozenset({'pastry'}),frozenset({'shopping bags'}),0.08896797153024912,0.09852567361464158,0.011896288764616167,0.1337142857142857,1.3571517027863778,0.0031306594394701175,1.040620099719246
frozenset({'curd'}),frozenset({'pip fruit'}),0.05327910523640061,0.07564819522114896,0.007829181494661922,0.1469465648854962,1.9424992817860955,0.0037987133405305486,1.0835801917318075
frozenset({'whole milk'}),frozenset({'ham'}),0.25551601423487547,0.026029486527707167,0.011489578037620742,0.044966175885395934,1.7275091399721447,0.004838627387480619,1.0198282918149466
frozenset({'other vegetables'}),frozenset({'rolls/buns'}),0.1934926283680732,0.18393492628368074,0.042602948652770714,0.22017866526537044,1.1970465300635258,0.007012896317453533,1.046476977952935
frozenset({'long life bakery product'}),frozenset({'whole milk'}),0.037417386883579054,0.25551601423487547,0.013523131672597865,0.36141304347826086,1.414443805256146,0.003962390113021437,1.165830241538578
frozenset({'tropical fruit'}),frozenset({'pork'}),0.10493136756481952,0.05765124555160142,0.008540925266903915,0.08139534883720931,1.4118575940281368,0.0024915012293591603,1.0258480111716746
frozenset({'waffles'}),frozenset({'soda'}),0.038434163701067614,0.17437722419928825,0.009557702084392475,0.24867724867724866,1.4260878954756506,0.0028556593037792613,1.0988922861009471
frozenset({'pastry'}),frozenset({'sausage'}),0.08896797153024912,0.09395017793594305,0.012506354855109304,0.14057142857142857,1.4962337662337664,0.0041477980992424834,1.0542468009388961
"frozenset({'whole milk', 'sausage'})",frozenset({'rolls/buns'}),0.0298932384341637,0.18393492628368074,0.009354346720894764,0.3129251700680272,1.7012819500381688,0.003855936113126371,1.1877382756069201
frozenset({'other vegetables'}),frozenset({'shopping bags'}),0.1934926283680732,0.09852567361464158,0.023182511438739197,0.11981082501313715,1.21603659855955,0.004118519889307278,1.0241824734993057
frozenset({'fruit/vegetable juice'}),frozenset({'tropical fruit'}),0.0722928317234367,0.10493136756481952,0.013726487036095577,0.189873417721519,1.8095010303208714,0.006140701338221996,1.104850343162176
frozenset({'tropical fruit'}),frozenset({'domestic eggs'}),0.10493136756481952,0.06344687341128623,0.011387900355871887,0.10852713178294575,1.7105197773802425,0.004730333161113637,1.0505682898256006
frozenset({'brown bread'}),frozenset({'rolls/buns'}),0.06487036095577021,0.18393492628368074,0.01260803253685816,0.19435736677115986,1.0566637380842216,0.0006761074764628037,1.0129368035622797
frozenset({'whole milk'}),frozenset({'cat food'}),0.25551601423487547,0.023284189120488054,0.008845958312150484,0.0346199761241544,1.4868448261181595,0.002896475113392326,1.011742305333971
frozenset({'brown bread'}),frozenset({'shopping bags'}),0.06487036095577021,0.09852567361464158,0.009252669039145907,0.14263322884012536,1.4476757540171652,0.0028612730283537023,1.0514453751990103
"frozenset({'whole milk', 'yogurt'})",frozenset({'soda'}),0.05602440264361973,0.17437722419928825,0.01047280122013218,0.18693284936479126,1.0720026667654357,0.0007034213997145055,1.0154422979156075
frozenset({'pastry'}),frozenset({'newspapers'}),0.08896797153024912,0.07981698017285206,0.008439247585155059,0.09485714285714285,1.1884331210191081,0.001338092765506298,1.0166163413494373
frozenset({'brown bread'}),frozenset({'newspapers'}),0.06487036095577021,0.07981698017285206,0.007625826131164209,0.11755485893416927,1.4728051434618532,0.0024480698169517413,1.042765127264157
frozenset({'other vegetables'}),frozenset({'ham'}),0.1934926283680732,0.026029486527707167,0.009150991357397052,0.047293746715712036,1.8169296833946402,0.004114477594079641,1.0223198494968413
frozenset({'butter'}),frozenset({'rolls/buns'}),0.05541433655312659,0.18393492628368074,0.013421453990849009,0.24220183486238533,1.3167800143015809,0.0032288220818905942,1.0768897461873947
"frozenset({'other vegetables', 'yogurt'})",frozenset({'citrus fruit'}),0.04341637010676157,0.08276563294356888,0.007625826131164209,0.1756440281030445,2.1221855238248684,0.004032442779165845,1.1126678259462957
"frozenset({'whole milk', 'other vegetables'})",frozenset({'bottled beer'}),0.07483477376715811,0.08052872394509406,0.007625826131164209,0.10190217391304347,1.2654139904479578,0.0015994772929751678,1.0237985766662796
frozenset({'sugar'}),frozenset({'whole milk'}),0.03385866802236909,0.25551601423487547,0.015048296898830707,0.4444444444444445,1.7393995666976168,0.006396864998453124,1.340071174377224
"frozenset({'whole milk', 'other vegetables'})",frozenset({'margarine'}),0.07483477376715811,0.05856634468734113,0.009252669039145907,0.12364130434782608,2.111132340730676,0.004869869884099332,1.0742560780001813
frozenset({'curd'}),frozenset({'pastry'}),0.05327910523640061,0.08896797153024912,0.0075241484494153535,0.14122137404580154,1.5873282442748091,0.0027840145315861176,1.0608461842625543
frozenset({'pip fruit'}),frozenset({'rolls/buns'}),0.07564819522114896,0.18393492628368074,0.013929842399593289,0.18413978494623653,1.0011137561891852,1.5497188097764528e-05,1.000251095296444
frozenset({'frankfurter'}),frozenset({'other vegetables'}),0.058973055414336555,0.1934926283680732,0.016471784443314694,0.2793103448275862,1.44351930708319,0.005060932948298683,1.1190772142261185
frozenset({'yogurt'}),frozenset({'coffee'}),0.13950177935943062,0.05805795627859685,0.009761057447890189,0.06997084548104957,1.2051896064905823,0.0016618692410539024,1.0128091567286561
frozenset({'sliced cheese'}),frozenset({'rolls/buns'}),0.024504321301474327,0.18393492628368074,0.007625826131164209,0.3112033195020747,1.691920755833557,0.0031186255989459014,1.1847691732869454
frozenset({'soda'}),frozenset({'bottled beer'}),0.17437722419928825,0.08052872394509406,0.016980172852058974,0.09737609329446065,1.2092094413522985,0.002937797502202716,1.018664882709408
frozenset({'whole milk'}),frozenset({'white bread'}),0.25551601423487547,0.042094560244026434,0.01708185053380783,0.06685236768802229,1.5881474304630416,0.006326016279284349,1.0265315011116254
"frozenset({'root vegetables', 'whole milk', 'other vegetables'})",frozenset({'yogurt'}),0.023182511438739197,0.13950177935943062,0.007829181494661922,0.33771929824561403,2.420895989974937,0.00459517989893745,1.2992953265301312
frozenset({'bottled water'}),frozenset({'yogurt'}),0.11052364006100661,0.13950177935943062,0.022979156075241484,0.20791168353265868,1.4903873232825786,0.0075609116254498135,1.0863665108435527
frozenset({'yogurt'}),frozenset({'soda'}),0.13950177935943062,0.17437722419928825,0.027351296390442297,0.19606413994169095,1.1243678229309215,0.0030253633348832215,1.0269759278318917
frozenset({'fruit/vegetable juice'}),frozenset({'sausage'}),0.0722928317234367,0.09395017793594305,0.010066090493136757,0.13924050632911394,1.4820675105485235,0.0032741660892266896,1.0526167050450075
frozenset({'sausage'}),frozenset({'domestic eggs'}),0.09395017793594305,0.06344687341128623,0.009557702084392475,0.10173160173160173,1.603413947163947,0.0035968570379228794,1.042620589118038
"frozenset({'bottled water', 'other vegetables'})",frozenset({'yogurt'}),0.024809354346720894,0.13950177935943062,0.00813421453990849,0.3278688524590164,2.3502843760455003,0.004673265463782301,1.280253450221335
frozenset({'other vegetables'}),frozenset({'pip fruit'}),0.1934926283680732,0.07564819522114896,0.026131164209456024,0.1350499211770888,1.7852365252374574,0.011493796084814796,1.0686764790365453
frozenset({'whole milk'}),frozenset({'meat'}),0.25551601423487547,0.025826131164209457,0.0099644128113879,0.03899721448467966,1.5099905687276554,0.0033654227132019956,1.0137055620639095
"frozenset({'whole milk', 'other vegetables'})",frozenset({'frozen vegetables'}),0.07483477376715811,0.04809354346720895,0.009659379766141332,0.12907608695652173,2.6838547890431106,0.006060310321111765,1.0929846365181501
frozenset({'brown bread'}),frozenset({'soda'}),0.06487036095577021,0.17437722419928825,0.01260803253685816,0.19435736677115986,1.1145800012795086,0.001296119060585063,1.0248002547876538
frozenset({'yogurt'}),frozenset({'frozen vegetables'}),0.13950177935943062,0.04809354346720895,0.012404677173360447,0.08892128279883381,1.8489235017474217,0.005695542283984678,1.0448125266903914
frozenset({'butter milk'}),frozenset({'yogurt'}),0.027961362480935434,0.13950177935943062,0.008540925266903915,0.3054545454545455,2.18961038961039,0.004640265447499399,1.2389372286709768
frozenset({'whole milk'}),frozenset({'pork'}),0.25551601423487547,0.05765124555160142,0.022165734621250637,0.08674890569040987,1.5047186727780972,0.007434918142229347,1.03186162088402
frozenset({'fruit/vegetable juice'}),frozenset({'domestic eggs'}),0.0722928317234367,0.06344687341128623,0.008032536858159633,0.1111111111111111,1.7512464387464386,0.003445782715259328,1.053622267412303
frozenset({'herbs'}),frozenset({'whole milk'}),0.01626842907981698,0.25551601423487547,0.007727503812913066,0.47500000000000003,1.858983286908078,0.0035706596565754888,1.4180647347907136
frozenset({'cream cheese '}),frozenset({'rolls/buns'}),0.03965429588205389,0.18393492628368074,0.0099644128113879,0.2512820512820513,1.3661464755992119,0.0026706028214910534,1.089949927223851
frozenset({'whole milk'}),frozenset({'domestic eggs'}),0.25551601423487547,0.06344687341128623,0.029994916115912557,0.11738957421408674,1.8502026640954214,0.013783223906196004,1.061117225932118
frozenset({'fruit/vegetable juice'}),frozenset({'whole milk'}),0.0722928317234367,0.25551601423487547,0.026639552618200304,0.36849507735583686,1.4421604002366317,0.008167576398475197,1.1789044852539055
"frozenset({'other vegetables', 'yogurt'})",frozenset({'rolls/buns'}),0.04341637010676157,0.18393492628368074,0.011489578037620742,0.26463700234192034,1.4387534096366978,0.003503791202528552,1.1097445429199628
frozenset({'fruit/vegetable juice'}),frozenset({'bottled water'}),0.0722928317234367,0.11052364006100661,0.014234875444839857,0.19690576652601968,1.7815714938209783,0.0062448085324478195,1.1075616320781512
frozenset({'frankfurter'}),frozenset({'root vegetables'}),0.058973055414336555,0.10899847483477376,0.010167768174885612,0.17241379310344826,1.5818000514668038,0.0037397950783763304,1.0766268429079817
frozenset({'root vegetables'}),frozenset({'rolls/buns'}),0.10899847483477376,0.18393492628368074,0.024300965937976614,0.22294776119402987,1.2121012887469782,0.00425233950420887,1.0502061933059954
"frozenset({'root vegetables', 'soda'})",frozenset({'other vegetables'}),0.01860701576004067,0.1934926283680732,0.008235892221657347,0.4426229508196722,2.287544257126367,0.004635571836160916,1.4469691079278688
frozenset({'pip fruit'}),frozenset({'soda'}),0.07564819522114896,0.17437722419928825,0.013319776309100152,0.17607526881720428,1.0097377660741715,0.00012845401075033298,1.002060922015872
frozenset({'other vegetables'}),frozenset({'napkins'}),0.1934926283680732,0.05236400610066091,0.01443823080833757,0.07461902259590121,1.4250059946226958,0.00430618163603887,1.0240495720559013
"frozenset({'root vegetables', 'whole milk'})",frozenset({'rolls/buns'}),0.048906964921199794,0.18393492628368074,0.012709710218607015,0.2598752598752599,1.412865218835368,0.003714011231067571,1.1026047765661504
frozenset({'fruit/vegetable juice'}),frozenset({'frozen vegetables'}),0.0722928317234367,0.04809354346720895,0.007829181494661922,0.10829817158931083,2.2518235043993067,0.004352363049803197,1.067516546679518
frozenset({'citrus fruit'}),frozenset({'rolls/buns'}),0.08276563294356888,0.18393492628368074,0.01677681748856126,0.20270270270270271,1.102034870691587,0.0015533268942637402,1.0235392450001293
frozenset({'sugar'}),frozenset({'other vegetables'}),0.03385866802236909,0.1934926283680732,0.010777834265378749,0.3183183183183183,1.6451185815347664,0.0042264315966885225,1.183114338120844
"frozenset({'tropical fruit', 'other vegetables'})",frozenset({'yogurt'}),0.035892221657346214,0.13950177935943062,0.012302999491611592,0.34277620396600567,2.4571457478175405,0.007295970705248703,1.30929255123328
frozenset({'shopping bags'}),frozenset({'citrus fruit'}),0.09852567361464158,0.08276563294356888,0.009761057447890189,0.09907120743034056,1.1970089988665842,0.0016065177099828937,1.0180986273512964
frozenset({'bottled water'}),frozenset({'whipped/sour cream'}),0.11052364006100661,0.07168276563294357,0.008744280630401627,0.07911683532658693,1.1037079084212518,0.0008216404430086768,1.0080727609959945
frozenset({'newspapers'}),frozenset({'citrus fruit'}),0.07981698017285206,0.08276563294356888,0.008337569903406202,0.10445859872611464,1.2621011283431665,0.0017314670197558129,1.024223297495446
frozenset({'pastry'}),frozenset({'other vegetables'}),0.08896797153024912,0.1934926283680732,0.02257244534824606,0.2537142857142857,1.3112348922753547,0.005357798696282251,1.0806951763827504
"frozenset({'fruit/vegetable juice', 'other vegetables'})",frozenset({'yogurt'}),0.021047280122013217,0.13950177935943062,0.008235892221657347,0.39130434782608703,2.805013309671695,0.005299759193960129,1.4136756481952213
frozenset({'berries'}),frozenset({'whole milk'}),0.033248601931875954,0.25551601423487547,0.01179461108286731,0.3547400611620795,1.3883280945201162,0.0032990608383523853,1.1537737599298374
frozenset({'whole milk'}),frozenset({'sliced cheese'}),0.25551601423487547,0.024504321301474327,0.010777834265378749,0.04218066056506167,1.7213560027277242,0.004516587754895272,1.018454773813625
frozenset({'other vegetables'}),frozenset({'coffee'}),0.1934926283680732,0.05805795627859685,0.013421453990849009,0.06936416184971098,1.194739985625057,0.002187667432824626,1.0121489041229983
"frozenset({'whole milk', 'pastry'})",frozenset({'soda'}),0.033248601931875954,0.17437722419928825,0.008235892221657347,0.24770642201834864,1.4205205017786933,0.0024380933082697254,1.097474177588751
frozenset({'sausage'}),frozenset({'yogurt'}),0.09395017793594305,0.13950177935943062,0.019623792577529234,0.2088744588744589,1.4972888506051771,0.0065175755843300594,1.0876885853240577
"frozenset({'whole milk', 'yogurt'})",frozenset({'citrus fruit'}),0.05602440264361973,0.08276563294356888,0.010269445856634469,0.18330308529945552,2.2147246239805223,0.005632550711549928,1.1231025249957634
frozenset({'margarine'}),frozenset({'domestic eggs'}),0.05856634468734113,0.06344687341128623,0.008337569903406202,0.1423611111111111,2.2437844996438745,0.004621718445866714,1.0920133621763142
frozenset({'soda'}),frozenset({'salty snack'}),0.17437722419928825,0.03782409761057448,0.009354346720894764,0.053644314868804666,1.4182576256308974,0.002758685571719854,1.016716988661654
frozenset({'other vegetables'}),frozenset({'sliced cheese'}),0.1934926283680732,0.024504321301474327,0.009049313675648195,0.04676826064109301,1.908571964336721,0.0043079081406501634,1.023356271534341
frozenset({'whipped/sour cream'}),frozenset({'frozen vegetables'}),0.07168276563294357,0.04809354346720895,0.007930859176410779,0.11063829787234043,2.3004813098825965,0.0044833809715930555,1.070325441556009
frozenset({'other vegetables'}),frozenset({'pork'}),0.1934926283680732,0.05765124555160142,0.021657346212506354,0.11192853389385181,1.9414764212452074,0.010502255182033807,1.061118153677694
frozenset({'bottled water'}),frozenset({'domestic eggs'}),0.11052364006100661,0.06344687341128623,0.009150991357397052,0.0827966881324747,1.3049766470879627,0.0021386119574918023,1.0210965382165815
frozenset({'pastry'}),frozenset({'brown bread'}),0.08896797153024912,0.06487036095577021,0.009659379766141332,0.10857142857142857,1.673667711598746,0.0038879953394713833,1.0490236335432064
frozenset({'other vegetables'}),frozenset({'bottled water'}),0.1934926283680732,0.11052364006100661,0.024809354346720894,0.1282186022070415,1.1601011524436553,0.0034238447345098545,1.020297476168719
frozenset({'bottled water'}),frozenset({'margarine'}),0.11052364006100661,0.05856634468734113,0.010269445856634469,0.09291628334866606,1.586513275580088,0.0037964802567219307,1.0378685429258216
frozenset({'whole milk'}),frozenset({'chicken'}),0.25551601423487547,0.04290798169801729,0.01759023894255211,0.06884202148826105,1.6044106192821028,0.00662656248021175,1.027851385467044
frozenset({'yogurt'}),frozenset({'chocolate'}),0.13950177935943062,0.04961870869344179,0.009252669039145907,0.06632653061224489,1.336724238875878,0.0023307708868935285,1.0178947163720515
frozenset({'bottled water'}),frozenset({'napkins'}),0.11052364006100661,0.05236400610066091,0.00864260294865277,0.07819687212511499,1.4933324997097202,0.0028551423862309697,1.0280242768149517
frozenset({'other vegetables'}),frozenset({'frozen vegetables'}),0.1934926283680732,0.04809354346720895,0.017793594306049824,0.09196006305832896,1.912108287904155,0.008487848173045388,1.048309020128415
frozenset({'hamburger meat'}),frozenset({'whole milk'}),0.033248601931875954,0.25551601423487547,0.014743263853584139,0.4434250764525994,1.7354101181501451,0.006247713609069214,1.3376168315670094
"frozenset({'root vegetables', 'whole milk'})",frozenset({'whipped/sour cream'}),0.048906964921199794,0.07168276563294357,0.00945602440264362,0.19334719334719336,2.697261910027868,0.005950237898378663,1.15082626219215
frozenset({'root vegetables'}),frozenset({'napkins'}),0.10899847483477376,0.05236400610066091,0.0099644128113879,0.0914179104477612,1.745815823793653,0.004256816010177073,1.0429833526284307
"frozenset({'whole milk', 'bottled water'})",frozenset({'yogurt'}),0.03436705643111337,0.13950177935943062,0.009659379766141332,0.2810650887573965,2.0147778046129696,0.004865114242655054,1.1969069900268001
frozenset({'waffles'}),frozenset({'rolls/buns'}),0.038434163701067614,0.18393492628368074,0.009150991357397052,0.2380952380952381,1.2944536576377372,0.002081606290266262,1.0710854092526692
"frozenset({'pip fruit', 'other vegetables'})",frozenset({'yogurt'}),0.026131164209456024,0.13950177935943062,0.00813421453990849,0.311284046692607,2.231398395934249,0.004488870635955906,1.2494239700826346
frozenset({'pastry'}),frozenset({'butter'}),0.08896797153024912,0.05541433655312659,0.007625826131164209,0.0857142857142857,1.5467889908256878,0.002695725014338,1.033140569395018
"frozenset({'root vegetables', 'other vegetables'})",frozenset({'citrus fruit'}),0.047381799694966954,0.08276563294356888,0.010371123538383325,0.21888412017167383,2.644625702565617,0.006449538896623986,1.1742615798030134
"frozenset({'tropical fruit', 'whole milk'})",frozenset({'soda'}),0.04229791560752415,0.17437722419928825,0.007829181494661922,0.18509615384615385,1.0614697802197803,0.0004533883816061103,1.0131536127819945
frozenset({'brown bread'}),frozenset({'bottled water'}),0.06487036095577021,0.11052364006100661,0.008235892221657347,0.12695924764890282,1.1487067163081501,0.0010661837967542226,1.018825704921145
frozenset({'whole milk'}),frozenset({'margarine'}),0.25551601423487547,0.05856634468734113,0.024199288256227757,0.09470752089136489,1.6170980346641903,0.009234649293412478,1.0399220992530602
frozenset({'frankfurter'}),frozenset({'tropical fruit'}),0.058973055414336555,0.10493136756481952,0.00945602440264362,0.1603448275862069,1.5280924218123497,0.003267901048541401,1.0659954965347118
frozenset({'other vegetables'}),frozenset({'chicken'}),0.1934926283680732,0.04290798169801729,0.017895271987798677,0.09248554913294797,2.1554392789633727,0.009592893831080132,1.0546300583837134
frozenset({'tropical fruit'}),frozenset({'rolls/buns'}),0.10493136756481952,0.18393492628368074,0.024605998983223184,0.23449612403100775,1.274886334906004,0.005305455625342296,1.0660495646522044
frozenset({'sausage'}),frozenset({'whipped/sour cream'}),0.09395017793594305,0.07168276563294357,0.009049313675648195,0.09632034632034632,1.3437029873200086,0.0023147050894926436,1.0272636222217488
"frozenset({'curd', 'whole milk'})",frozenset({'yogurt'}),0.026131164209456024,0.13950177935943062,0.010066090493136757,0.3852140077821012,2.761355514968633,0.0064207465891841725,1.3996711563583943
"frozenset({'other vegetables', 'yogurt'})",frozenset({'soda'}),0.04341637010676157,0.17437722419928825,0.008337569903406202,0.1920374707259953,1.1012761076327486,0.0007667437993801639,1.021857754396823
"frozenset({'whole milk', 'pip fruit'})",frozenset({'yogurt'}),0.030096593797661414,0.13950177935943062,0.009557702084392475,0.31756756756756754,2.276440981798124,0.0053591736969607045,1.2609280856911314
frozenset({'other vegetables'}),frozenset({'salty snack'}),0.1934926283680732,0.03782409761057448,0.010777834265378749,0.05570152390961639,1.472646472180315,0.003459150203058135,1.0189319656355462
frozenset({'root vegetables'}),frozenset({'bottled water'}),0.10899847483477376,0.11052364006100661,0.015658362989323844,0.14365671641791045,1.29978271018413,0.003611454789486622,1.0386913484254912
frozenset({'long life bakery product'}),frozenset({'rolls/buns'}),0.037417386883579054,0.18393492628368074,0.007930859176410779,0.21195652173913046,1.152345158266638,0.0010484948782517028,1.0355584383710534
frozenset({'yogurt'}),frozenset({'newspapers'}),0.13950177935943062,0.07981698017285206,0.015353329944077275,0.11005830903790087,1.3788834004939554,0.004218719186868019,1.033981247504379
frozenset({'root vegetables'}),frozenset({'frozen vegetables'}),0.10899847483477376,0.04809354346720895,0.011591255719369599,0.10634328358208955,2.2111758858982045,0.006349132832043926,1.0651813375815782
frozenset({'bottled water'}),frozenset({'butter'}),0.11052364006100661,0.05541433655312659,0.008947635993899338,0.08095676172953081,1.4609353240549277,0.002823041806482094,1.0277924085753267
frozenset({'other vegetables'}),frozenset({'oil'}),0.1934926283680732,0.02806304016268429,0.0099644128113879,0.051497635312664214,1.8350697221016397,0.004534421410311316,1.024706944360339
"frozenset({'fruit/vegetable juice', 'whole milk'})",frozenset({'yogurt'}),0.026639552618200304,0.13950177935943062,0.00945602440264362,0.35496183206106874,2.5444968063561304,0.005739759411065499,1.3340268272652616
frozenset({'soda'}),frozenset({'candy'}),0.17437722419928825,0.0298932384341637,0.00864260294865277,0.04956268221574344,1.657989726502846,0.003429903008175826,1.0206951509726436
frozenset({'other vegetables'}),frozenset({'margarine'}),0.1934926283680732,0.05856634468734113,0.019725470259278087,0.10194429847609038,1.7406634991533836,0.00839331429181391,1.0483020749327032
frozenset({'frankfurter'}),frozenset({'shopping bags'}),0.058973055414336555,0.09852567361464158,0.008235892221657347,0.1396551724137931,1.4174495569552685,0.0024255322118462517,1.0478058302675508
frozenset({'pastry'}),frozenset({'chocolate'}),0.08896797153024912,0.04961870869344179,0.008032536858159633,0.09028571428571427,1.819590163934426,0.00361806099575378,1.0447030526296965
frozenset({'dessert'}),frozenset({'soda'}),0.03711235383833249,0.17437722419928825,0.009862735129639044,0.2657534246575342,1.524014537321778,0.0033911858838088236,1.1244489297285811
